Country,Restaurant Name,Sentiment,Review Title,Review Date,Review,Word Count,Tokens,Cleaned_Review
France,The Frog at Bercy Village,Positive,Good pub food and beer,,bercy village is a trendy place with lots of bistros and bars the frog is an american bar style place with lots of good food and beer burgers ribs etc very busy but service still good,37,"['berci', 'villag', 'trendi', 'place', 'lot', 'bistro', 'bar', 'frog', 'american', 'bar', 'style', 'place', 'lot', 'good', 'food', 'beer', 'burger', 'rib', 'etc', 'busi', 'servic', 'still', 'good']",berci villag trendi place lot bistro bar frog american bar style place lot good food beer burger rib etc busi servic still good
France,The Frog at Bercy Village,Positive,"""Yummy""",,a group of us ended our trip of europe at this fine restaurant we wanted to enjoy a few pints as well as some dinner items in a relaxed fashion this place hit the bill great service awesome food choices cold and a decent variety of beers great ambiance i had the crispy chicken tacos which were very good fish and chips were greasy and yummy went over real well with the beer all in all a great way to spend our last evening in france,86,"['group', 'u', 'end', 'trip', 'europ', 'fine', 'restaur', 'want', 'enjoy', 'pint', 'well', 'dinner', 'item', 'relax', 'fashion', 'place', 'hit', 'bill', 'great', 'servic', 'awesom', 'food', 'choic', 'cold', 'decent', 'varieti', 'beer', 'great', 'ambianc', 'crispi', 'chicken', 'taco', 'good', 'fish', 'chip', 'greasi', 'yummi', 'went', 'real', 'well', 'beer', 'great', 'way', 'spend', 'last', 'even', 'franc']",group u end trip europ fine restaur want enjoy pint well dinner item relax fashion place hit bill great servic awesom food choic cold decent varieti beer great ambianc crispi chicken taco good fish chip greasi yummi went real well beer great way spend last even franc
France,The Frog at Bercy Village,Positive,Several good beer choices on tap.,,large casual pub with inside and outside seating the outside is great for people watching in bercy village,18,"['larg', 'casual', 'pub', 'insid', 'outsid', 'seat', 'outsid', 'great', 'peopl', 'watch', 'berci', 'villag']",larg casual pub insid outsid seat outsid great peopl watch berci villag
France,The Frog at Bercy Village,Positive,Lunch,,had lunch at the frog good choice of burgers tacos and beers waiters very friendly always smiling cheers to oscar our waiter who welcomed us warmly and with the smile on good place for a quick lunch at bercy village,41,"['lunch', 'frog', 'good', 'choic', 'burger', 'taco', 'beer', 'waiter', 'friendli', 'alway', 'smile', 'cheer', 'oscar', 'waiter', 'welcom', 'u', 'warmli', 'smile', 'good', 'place', 'quick', 'lunch', 'berci', 'villag']",lunch frog good choic burger taco beer waiter friendli alway smile cheer oscar waiter welcom u warmli smile good place quick lunch berci villag
France,The Frog at Bercy Village,Positive,Real beer!,,we didnt eat here but the food looked good i was there for the ale wonderful the stout francelitic was so light but creamy and delicious wham an american type beer but hoppy and citrus due to cascade hops was awesome tried a pint of inseine our waiter was the most friendly guy he took me to see the set up had a good talk with the brewer france water is so purified that it has no character so they have to add gypsum and lactic acid etc great pub would go there again if france wasnt so crumy,99,"['didnt', 'eat', 'food', 'look', 'good', 'ale', 'wonder', 'stout', 'francelit', 'light', 'creami', 'delici', 'wham', 'american', 'type', 'beer', 'hoppi', 'citru', 'due', 'cascad', 'hop', 'awesom', 'tri', 'pint', 'insein', 'waiter', 'friendli', 'guy', 'took', 'see', 'set', 'good', 'talk', 'brewer', 'franc', 'water', 'purifi', 'charact', 'add', 'gypsum', 'lactic', 'acid', 'etc', 'great', 'pub', 'would', 'go', 'franc', 'wasnt', 'crumi']",didnt eat food look good ale wonder stout francelit light creami delici wham american type beer hoppi citru due cascad hop awesom tri pint insein waiter friendli guy took see set good talk brewer franc water purifi charact add gypsum lactic acid etc great pub would go franc wasnt crumi
France,The Frog at Bercy Village,Positive,A tasty haloumi burger - served by English-speaking staff,,my wife and i had an hour or so to kill before our movie was to start so we stopped at the frog for drinks and a bite to eat we thought that our waiter george a lovely english chap was doing very well in such a busy french restaurant although his french was perfectly fine it was a pleasure to be able to speak english with him he looked after us well we did think it a shame that there was only one slightly expensive cider available and none on tap the waittime was quite reasonable considering the place was packed out we enjoyed the haloumi burger and kumara fries a rare treat for a kiwi and would certainly dine there again,123,"['wife', 'hour', 'kill', 'movi', 'start', 'stop', 'frog', 'drink', 'bite', 'eat', 'thought', 'waiter', 'georg', 'love', 'english', 'chap', 'well', 'busi', 'french', 'restaur', 'although', 'french', 'perfectli', 'fine', 'pleasur', 'abl', 'speak', 'english', 'look', 'u', 'well', 'think', 'shame', 'one', 'slightli', 'expens', 'cider', 'avail', 'none', 'tap', 'waittim', 'quit', 'reason', 'consid', 'place', 'pack', 'enjoy', 'haloumi', 'burger', 'kumara', 'fri', 'rare', 'treat', 'kiwi', 'would', 'certainli', 'dine']",wife hour kill movi start stop frog drink bite eat thought waiter georg love english chap well busi french restaur although french perfectli fine pleasur abl speak english look u well think shame one slightli expens cider avail none tap waittim quit reason consid place pack enjoy haloumi burger kumara fri rare treat kiwi would certainli dine
France,The Frog at Bercy Village,Positive,Nice brunch -Great Waitress,,we had brunch with my husband this sunday and were very lucky to have the most efficient waitress i have ever met kristin made our brunch a great experience she was proactive gave us great advices and all with a nice smile we had the american pancakes and the halloumi eggs brunch then shared a great new york cheesecake,60,"['brunch', 'husband', 'sunday', 'lucki', 'effici', 'waitress', 'ever', 'met', 'kristin', 'made', 'brunch', 'great', 'experi', 'proactiv', 'gave', 'u', 'great', 'advic', 'nice', 'smile', 'american', 'pancak', 'halloumi', 'egg', 'brunch', 'share', 'great', 'new', 'york', 'cheesecak']",brunch husband sunday lucki effici waitress ever met kristin made brunch great experi proactiv gave u great advic nice smile american pancak halloumi egg brunch share great new york cheesecak
France,The Frog at Bercy Village,Positive,great place and cozy ambiance,,quite big very comfortable setting went in for last minute drinks with friends and the staff were incredibly welcoming and lovely shoutout to yumiko and pablo for their best efforts as well as the barman on the second floor a comeback is definitely expected thank you,46,"['quit', 'big', 'comfort', 'set', 'went', 'last', 'minut', 'drink', 'friend', 'staff', 'incred', 'welcom', 'love', 'shoutout', 'yumiko', 'pablo', 'best', 'effort', 'well', 'barman', 'second', 'floor', 'comeback', 'definit', 'expect', 'thank']",quit big comfort set went last minut drink friend staff incred welcom love shoutout yumiko pablo best effort well barman second floor comeback definit expect thank
France,The Frog at Bercy Village,Positive,Fun place.,,we visited twice and were treatd well i am not fond of their craft brews but that is me i have only a few beers i enjoy,27,"['visit', 'twice', 'treatd', 'well', 'fond', 'craft', 'brew', 'beer', 'enjoy']",visit twice treatd well fond craft brew beer enjoy
France,The Frog at Bercy Village,Positive,American style diner,,american style diner very cozy place friendly staff they make their own beer and it is very good worth trying,20,"['american', 'style', 'diner', 'cozi', 'place', 'friendli', 'staff', 'make', 'beer', 'good', 'worth', 'tri']",american style diner cozi place friendli staff make beer good worth tri
France,The Frog at Bercy Village,Positive,Great time!,,the food was great our waitress donika was serving at the top of her game very friendly and beautiful environment,20,"['food', 'great', 'waitress', 'donika', 'serv', 'top', 'game', 'friendli', 'beauti', 'environ']",food great waitress donika serv top game friendli beauti environ
France,The Frog at Bercy Village,Positive,Outstanding,,it was my second time in this restaurant and i loved everything there good service amazing food and reasonable price the wine menu is great with a beautiful dinning room in the wine cave and you can also have a table outside and enjoy the perfect view of nervy village,50,"['second', 'time', 'restaur', 'love', 'everyth', 'good', 'servic', 'amaz', 'food', 'reason', 'price', 'wine', 'menu', 'great', 'beauti', 'din', 'room', 'wine', 'cave', 'also', 'tabl', 'outsid', 'enjoy', 'perfect', 'view', 'nervi', 'villag']",second time restaur love everyth good servic amaz food reason price wine menu great beauti din room wine cave also tabl outsid enjoy perfect view nervi villag
France,The Frog at Bercy Village,Positive,American Style burger place,,if youre homesick for american food this is the place where you can feel back at home with burgers fries and beer,22,"['your', 'homesick', 'american', 'food', 'place', 'feel', 'back', 'home', 'burger', 'fri', 'beer']",your homesick american food place feel back home burger fri beer
France,The Frog at Bercy Village,Positive,Good beer and good food,,i had of their home brewed blind beers very nice followed by a cheese burger the burger was very good too the service was fast and friendly i would recommend this place to eat and drink,37,"['home', 'brew', 'blind', 'beer', 'nice', 'follow', 'chees', 'burger', 'burger', 'good', 'servic', 'fast', 'friendli', 'would', 'recommend', 'place', 'eat', 'drink']",home brew blind beer nice follow chees burger burger good servic fast friendli would recommend place eat drink
France,The Frog at Bercy Village,Positive,Good cafe,,is is nice and nice area food and beverage just fine and you should try something new in there then take a walk in the village,26,"['nice', 'nice', 'area', 'food', 'beverag', 'fine', 'tri', 'someth', 'new', 'take', 'walk', 'villag']",nice nice area food beverag fine tri someth new take walk villag
France,The Frog at Bercy Village,Positive,A fun stop in the city of light,,wed heard that frog was a great place to grab beer and we werent disappointed the staff were really very friendly and especially stéphanie who with her beautiful smile really gave our visit that little extra ill be sure to stop by and say hi next time i visit france cheers,51,"['wed', 'heard', 'frog', 'great', 'place', 'grab', 'beer', 'werent', 'disappoint', 'staff', 'realli', 'friendli', 'especi', 'stéphani', 'beauti', 'smile', 'realli', 'gave', 'visit', 'littl', 'extra', 'ill', 'sure', 'stop', 'say', 'hi', 'next', 'time', 'visit', 'franc', 'cheer']",wed heard frog great place grab beer werent disappoint staff realli friendli especi stéphani beauti smile realli gave visit littl extra ill sure stop say hi next time visit franc cheer
